Experiment,TrialNum,TrialType,Kind,Object,Group,subjID,color1,color2,color3
2,13,Color,ArtifactFC,basketball,S,NFB_S_24,orange,,
2,14,Color,ArtifactFC,taxi cab,S,NFB_S_24,yellow,,
2,15,Color,ArtifactFC,police uniform,S,NFB_S_24,black,,
2,16,Color,ArtifactFC,dollar bill,S,NFB_S_24,NA,,
2,17,Color,ArtifactFC,tennis ball,S,NFB_S_24,yellow,green,
2,18,Color,ArtifactFC,chalkboard,S,NFB_S_24,black,,
2,19,Color,ArtifactNFC,toilet,S,NFB_S_24,ivory,,
2,20,Color,ArtifactFC,street sign,S,NFB_S_24,green,,
2,21,Color,ArtifactNFC,pants,S,NFB_S_24,blue,,
2,22,Color,ArtifactNFC,mug,S,NFB_S_24,black,,
2,23,Color,ArtifactNFC,book,S,NFB_S_24,red,,
2,24,Color,ArtifactNFC,purse,S,NFB_S_24,black,,
2,25,Color,ArtifactFC,crayon,S,NFB_S_24,green,,
2,26,Color,ArtifactNFC,lunch box,S,NFB_S_24,red,,
2,27,Color,ArtifactNFC,suitcase,S,NFB_S_24,black,,
2,28,Color,ArtifactNFC,couch,S,NFB_S_24,taupe,,
2,29,Color,ArtifactNFC,shoes,S,NFB_S_24,brown,,
2,30,Color,ArtifactNFC,vacuum,S,NFB_S_24,grey,,
3,31,Color,Natural,apple,S,NFB_S_24,red,,
3,32,Color,Natural,blueberry,S,NFB_S_24,midnight,blue,
3,33,Color,Natural,carrot,S,NFB_S_24,orange,,
3,34,Color,Natural,corn,S,NFB_S_24,yellow,,
3,35,Color,Natural,fire,S,NFB_S_24,orange,yellow,
3,36,Color,Natural,kiwi,S,NFB_S_24,brown,,
3,37,Color,Natural,polar bear,S,NFB_S_24,white,,
3,38,Color,Natural,spinach,S,NFB_S_24,green,,
3,39,Color,ArtifactFC,coin,S,NFB_S_24,silver,,
3,40,Color,ArtifactFC,lab coat,S,NFB_S_24,white,,
3,41,Color,ArtifactFC,military uniform,S,NFB_S_24,camo,,
3,42,Color,ArtifactFC,paper,S,NFB_S_24,white,,
3,43,Color,ArtifactFC,recycling bin,S,NFB_S_24,green,,
3,44,Color,ArtifactFC,school bus,S,NFB_S_24,yellow,,
3,45,Color,ArtifactFC,stop sign,S,NFB_S_24,red,,
3,46,Color,ArtifactFC,wedding dress,S,NFB_S_24,white,,
3,47,Color,ArtifactNFC,car,S,NFB_S_24,silver,,
3,48,Color,ArtifactNFC,cup,S,NFB_S_24,red,,
3,49,Color,ArtifactNFC,fork,S,NFB_S_24,silver,,
3,50,Color,ArtifactNFC,laptop,S,NFB_S_24,black,,
3,51,Color,ArtifactFC,pen,S,NFB_S_24,black,,
3,52,Color,ArtifactNFC,soap,S,NFB_S_24,cream,white,
3,53,Color,ArtifactNFC,table,S,NFB_S_24,brown,,
3,54,Color,ArtifactNFC,towel,S,NFB_S_24,white,,
